group,outcome,model_a,model_b,status,split,comparison_variant,comparison_definition_source,multiplicity,n_common,events_common,patient_groups_common,common_row_set_sha256,auroc_a,auroc_b,auroc_difference,auroc_delong_p,auprc_a,auprc_b,auprc_difference,auprc_difference_lower_ci,auprc_difference_upper_ci,auprc_paired_bootstrap_p,bootstrap_b,bootstrap_success,bootstrap_method
overall,P1,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9311154147646055,0.9362636602572969,-0.005148245492691439,0.41264105721511857,0.21370304830430842,0.18554920581402465,0.02815384249028377,-0.01683307015510984,0.07985738212077005,0.232,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7732143680545949,0.9311154147646055,-0.1579010467100106,5.804953916565738e-07,0.07386469797937395,0.21370304830430842,-0.13983835032493447,-0.24529695989771935,-0.054954010838803656,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7732143680545949,0.9334393876515885,-0.16022501959699365,1.8010082866386577e-07,0.07386469797937395,0.18022436683831924,-0.1063596688589453,-0.20536285313470334,-0.033654111192184796,0.003,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7732143680545949,0.9362636602572969,-0.16304929220270203,7.582288957317556e-08,0.07386469797937395,0.18554920581402465,-0.1116845078346507,-0.2189655720200323,-0.0371023674505786,0.003,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8738184165629179,0.9311154147646055,-0.05729699820168754,0.006148364148481742,0.06236502513085726,0.21370304830430842,-0.15133802317345116,-0.2640445764520299,-0.07754139250210014,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8738184165629179,0.9334393876515885,-0.059620971088670593,0.0019979945631932116,0.06236502513085726,0.18022436683831924,-0.11785934170746198,-0.22064608688912532,-0.05626969656331514,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8738184165629179,0.7732143680545949,0.10060404850832305,0.008306024754299497,0.06236502513085726,0.07386469797937395,-0.01149967284851669,-0.07948369794420686,0.03282556568090019,0.637,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8738184165629179,0.9362636602572969,-0.06244524369437898,0.0013418303687577917,0.06236502513085726,0.18554920581402465,-0.12318418068316739,-0.23317904715636043,-0.05737841998220789,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9362636602572969,0.9334393876515885,0.002824272605708389,0.5563992447356616,0.18554920581402465,0.18022436683831924,0.005324838975705404,-0.02133969965877627,0.03432718879647337,0.725,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9080382578208761,0.9054610498074684,0.0025772080134076614,0.08614158318962774,0.4895122498840894,0.47922511104598575,0.010287138838103671,-0.0035582571880928477,0.024521205821893544,0.143,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9080382578208761,0.9082266009021354,-0.0001883430812592568,0.8894439663182659,0.4895122498840894,0.4880677197209999,0.0014445301630895413,-0.011019711589122268,0.014138646454283973,0.825,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8675273476965081,0.9080382578208761,-0.04051091012436803,4.6895933429064196e-09,0.4130543238235219,0.4895122498840894,-0.0764579260605675,-0.10534830167601059,-0.044484110612078055,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8675273476965081,0.9054610498074684,-0.037933702110960366,2.0318101701783032e-07,0.4130543238235219,0.47922511104598575,-0.06617078722246383,-0.09667308006686723,-0.0336024287393607,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8675273476965081,0.9082266009021354,-0.040699253205627284,2.0989527423876336e-08,0.4130543238235219,0.4880677197209999,-0.07501339589747796,-0.10341916761344372,-0.04216581451082281,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7526071461300556,0.9080382578208761,-0.15543111169082047,7.558114581180966e-47,0.27583384778486986,0.4895122498840894,-0.21367840209921957,-0.24923447751332492,-0.17575408531767733,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7526071461300556,0.9054610498074684,-0.1528539036774128,2.5687316388864953e-46,0.27583384778486986,0.47922511104598575,-0.2033912632611159,-0.23841145954673956,-0.1615754908413555,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7526071461300556,0.8675273476965081,-0.11492020156645244,1.0439817134133526e-17,0.27583384778486986,0.4130543238235219,-0.13722047603865206,-0.17976982110333942,-0.0962050075796565,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7526071461300556,0.9082266009021354,-0.15561945477207972,2.56558621042101e-47,0.27583384778486986,0.4880677197209999,-0.21223387193613003,-0.24724374940292723,-0.17211376678838142,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P2,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,526,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9082266009021354,0.9054610498074684,0.002765551094666918,0.0028294844431153076,0.4880677197209999,0.47922511104598575,0.00884260867501413,-0.002781644141373074,0.020002694518962905,0.138,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9135559592275345,0.9112909884618423,0.002264970765692209,0.46596722316034667,0.3836228340838022,0.3964220594933085,-0.012799225409506287,-0.034311625477204725,0.010889486665276931,0.28,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9135559592275345,0.9143505388542258,-0.0007945796266912719,0.7191067286937517,0.3836228340838022,0.38376973365963907,-0.0001468995758368563,-0.01950662273625072,0.020196250897552965,1.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8363507015994506,0.9135559592275345,-0.07720525762808395,2.4601708172962884e-08,0.2818575875679471,0.3836228340838022,-0.10176524651585511,-0.1494531653562903,-0.0497021500992556,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8363507015994506,0.9112909884618423,-0.07494028686239174,4.473975099865181e-08,0.2818575875679471,0.3964220594933085,-0.1145644719253614,-0.16161388087814776,-0.06001075969974425,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8363507015994506,0.9143505388542258,-0.07799983725477522,1.0796284213025788e-08,0.2818575875679471,0.38376973365963907,-0.10191214609169197,-0.15049285278955404,-0.04939102821657837,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7210460090323599,0.9135559592275345,-0.19250995019517458,3.641024903735197e-25,0.11397601661632588,0.3836228340838022,-0.2696468174674763,-0.3283524550626479,-0.20868147678931967,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7210460090323599,0.9112909884618423,-0.19024497942948237,2.087838223269781e-24,0.11397601661632588,0.3964220594933085,-0.2824460428769826,-0.34048205199308845,-0.22232860731667162,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7210460090323599,0.8363507015994506,-0.11530469256709064,9.91164105663166e-07,0.11397601661632588,0.2818575875679471,-0.1678815709516212,-0.22952032807670333,-0.11202952203984733,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7210460090323599,0.9143505388542258,-0.19330452982186586,4.616489757917023e-25,0.11397601661632588,0.38376973365963907,-0.2697937170433132,-0.33366279151786343,-0.2068725272414573,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P3,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,237,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9143505388542258,0.9112909884618423,0.003059550392383481,0.12376105061642802,0.38376973365963907,0.3964220594933085,-0.012652325833669431,-0.0324352168001283,0.007996054049311679,0.241,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9153905093239731,0.9143830439329461,0.0010074653910270293,0.7487371462347802,0.25049636372366824,0.2584462596455161,-0.00794989592184786,-0.041759766148495976,0.021027489795692227,0.497,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9153905093239731,0.9167396639020907,-0.0013491545781175729,0.6624816591963167,0.25049636372366824,0.24919970024312868,0.001296663480539556,-0.027220349964968887,0.02711519754365392,0.998,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8256442912020212,0.9153905093239731,-0.08974621812195194,3.220935669676011e-06,0.15695022544489334,0.25049636372366824,-0.09354613827877489,-0.14553938507526087,-0.04587452669764334,0.001,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8256442912020212,0.9143830439329461,-0.08873875273092491,4.0419987019245024e-06,0.15695022544489334,0.2584462596455161,-0.10149603420062275,-0.16240440445308238,-0.05060879375315362,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8256442912020212,0.9167396639020907,-0.09109537270006951,2.4279505627085463e-06,0.15695022544489334,0.24919970024312868,-0.09224947479823534,-0.14692425996591707,-0.04544492654129572,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7996365669555494,0.9153905093239731,-0.11575394236842373,3.7448947417986464e-10,0.10085625516790192,0.25049636372366824,-0.14964010855576632,-0.20775922102888786,-0.09601174926421356,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7996365669555494,0.9143830439329461,-0.1147464769773967,2.013577689734213e-10,0.10085625516790192,0.2584462596455161,-0.15759000447761418,-0.2222288081304169,-0.1065884347580359,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7996365669555494,0.8256442912020212,-0.026007724246471797,0.3371863141578423,0.10085625516790192,0.15695022544489334,-0.05609397027699142,-0.10523013832784074,-0.013711111188809239,0.007,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.7996365669555494,0.9167396639020907,-0.11710309694654131,1.4560800163861598e-10,0.10085625516790192,0.24919970024312868,-0.14834344507522676,-0.2128096458415811,-0.0964272395684336,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S1,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,135,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9167396639020907,0.9143830439329461,0.002356619969144602,0.24521603575938167,0.24919970024312868,0.2584462596455161,-0.009246559402387416,-0.030247353245367703,0.007309934443282565,0.266,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S2,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,226,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.909205268888474,0.9103247761298753,-0.0011195072414013074,0.7531953548442076,0.31091802439801497,0.31172251132548995,-0.0008044869274749789,-0.028709200365848325,0.02622398411712376,0.913,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S2,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,226,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.909205268888474,0.9109976081261065,-0.0017923392376325564,0.630058895206199,0.31091802439801497,0.3169684076184711,-0.006050383220456146,-0.032230776313055015,0.018513222266605858,0.649,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S2,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,226,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8509652069428243,0.909205268888474,-0.05824006194564968,1.038988051002737e-05,0.25456229112592743,0.31091802439801497,-0.05635573327208754,-0.1019644733737069,-0.007851431561957235,0.022,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S2,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,226,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8509652069428243,0.9103247761298753,-0.05935956918705099,6.330227962903195e-06,0.25456229112592743,0.31172251132548995,-0.05716022019956252,-0.10373689714862613,-0.014095427117190777,0.011,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S2,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,226,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.8509652069428243,0.9109976081261065,-0.060032401183282236,7.4518776747152785e-06,0.25456229112592743,0.3169684076184711,-0.062406116492543684,-0.10705707329247872,-0.019238216679435774,0.008,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S2,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,226,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.783317713273334,0.909205268888474,-0.12588755561513998,8.173463192169712e-17,0.14869697016812428,0.31091802439801497,-0.1622210542298907,-0.20967768048355756,-0.11555613066682209,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,S2,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,226,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.783317713273334,0.9103247761298753,-0.1270070628565413,2.0995087506769187e-17,0.14869697016812428,0.31172251132548995,-0.16302554115736567,-0.21807142183298345,-0.11400055329075902,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
